17-Sep-13	92.284676
18-Sep-13	92.83536
19-Sep-13	92.648547
20-Sep-13	93.67294
21-Sep-13	93.540627
22-Sep-13	93.316111
23-Sep-13	93.316111
24-Sep-13	93.399424
25-Sep-13	93.041147
26-Sep-13	92.249017
27-Sep-13	92.455493
28-Sep-13	91.527849
29-Sep-13	91.500629
30-Sep-13	91.571934
1-Oct-13	91.810035
2-Oct-13	92.094585
3-Oct-13	91.354542
4-Oct-13	91.454503
5-Oct-13	91.865126
6-Oct-13	91.946056
7-Oct-13	91.972077
8-Oct-13	91.504082
9-Oct-13	91.435039
10-Oct-13	91.704615
11-Oct-13	92.842474
12-Oct-13	93.278727
13-Oct-13	93.321026
14-Oct-13	93.321026
15-Oct-13	93.143277
16-Oct-13	93.909814
17-Oct-13	94.243277
18-Oct-13	94.378735
19-Oct-13	94.590465
20-Oct-13	94.549763
21-Oct-13	94.586357
22-Oct-13	94.822257
23-Oct-13	95.150927
24-Oct-13	93.550404
25-Oct-13	93.538343
26-Oct-13	93.348657
27-Oct-13	93.390529
28-Oct-13	93.386053
29-Oct-13	93.541128
30-Oct-13	93.117086
31-Oct-13	93.256267
1-Nov-13	92.956308
2-Nov-13	93.225715
3-Nov-13	93.148035
4-Nov-13	93.082147
5-Nov-13	93.782743
6-Nov-13	93.594914
7-Nov-13	93.873102
8-Nov-13	93.335227
9-Nov-13	92.877046
10-Nov-13	92.926497
11-Nov-13	92.954641
12-Nov-13	92.793939
13-Nov-13	92.627982
14-Nov-13	92.567965
15-Nov-13	93.164321
16-Nov-13	93.831679
17-Nov-13	93.876939
18-Nov-13	93.872101
19-Nov-13	94.013721
20-Nov-13	94.265543
21-Nov-13	93.710992
22-Nov-13	93.355373
23-Nov-13	92.773706
24-Nov-13	92.890234
25-Nov-13	92.648001
26-Nov-13	93.038785
27-Nov-13	92.497149
28-Nov-13	92.721002
29-Nov-13	92.987226
30-Nov-13	93.476258
1-Dec-13	93.335459
2-Dec-13	93.335459
3-Dec-13	93.787831
4-Dec-13	93.334854
5-Dec-13	92.383957
6-Dec-13	92.367562
7-Dec-13	93.509211
8-Dec-13	93.674055
9-Dec-13	93.674055
10-Dec-13	93.764764
11-Dec-13	94.137568
12-Dec-13	92.786112
13-Dec-13	92.020707
14-Dec-13	92.494849
15-Dec-13	92.497647
16-Dec-13	92.497647
17-Dec-13	92.31528
18-Dec-13	91.343005
19-Dec-13	91.678213
20-Dec-13	92.303602
21-Dec-13	92.817322
22-Dec-13	92.899223
